ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
4977,1,0,138,0,-138
4978,1,1,868,1640,772
4979,1,1,370,1388,1018
4980,1,0,32,0,-32
4981,1,0,71,0,-71
4982,1,0,39,0,-39
4983,1,0,42,0,-42
4984,0,0,33,0,-33
4985,1,1,809,1401,592
4986,1,1,191,1875,1684
4987,1,0,12,0,-12
4988,1,0,25,0,-25
4989,0,0,23,0,-23
4990,1,1,555,2052,1497
4991,1,0,111,0,-111
4992,1,1,535,1208,673
4993,1,1,1021,2967,1946
4994,1,1,106,1573,1467
4995,0,0,122,0,-122
4996,1,1,87,1492,1405
4997,0,0,44,0,-44
4998,0,0,16,0,-16
4999,1,0,15,0,-15
5000,0,0,43,0,-43
5001,1,0,1,0,-1
5002,1,1,2630,1568,-1062
5003,1,0,12,0,-12
5004,1,1,1156,1798,642
5005,0,0,28,0,-28
5006,1,0,55,0,-55
5007,1,1,131,1759,1628
5008,0,0,23,0,-23
5009,1,1,599,2488,1889
5010,1,0,42,0,-42
5011,1,0,2,0,-2
5012,1,0,42,0,-42
5013,0,0,41,0,-41
5014,0,0,7,0,-7
5015,0,0,106,0,-106
5016,1,0,38,0,-38
5017,0,0,75,0,-75
5018,0,0,5,0,-5
5019,1,1,972,1590,618
5020,0,0,4,0,-4
5021,0,0,15,0,-15
5022,1,1,313,1242,929
5023,0,0,126,0,-126
5024,1,0,54,0,-54
5025,1,0,111,0,-111
5026,0,0,36,0,-36
5027,0,0,42,0,-42
5028,0,0,125,0,-125
5029,1,0,4,0,-4
5030,1,0,65,0,-65
5031,1,1,200,1790,1590
5032,0,0,6,0,-6
5033,0,0,180,0,-180
5034,1,1,172,1549,1377
5035,1,1,128,1392,1264
5036,1,1,592,2129,1537
5037,0,0,49,0,-49
5038,1,1,60,2022,1962
5039,1,0,43,0,-43
5040,1,0,25,0,-25
5041,0,0,108,0,-108
5042,1,1,57,1775,1718
5043,0,0,28,0,-28
5044,1,0,123,0,-123
5045,1,0,2,0,-2
5046,1,1,49,1693,1644
5047,1,1,320,1228,908
5048,1,0,19,0,-19
5049,1,1,363,1611,1248
5050,0,0,40,0,-40
5051,0,0,5,0,-5
5052,0,0,83,0,-83
5053,1,0,184,0,-184
5054,1,0,6,0,-6
5055,1,1,133,1476,1343
5056,1,1,287,1240,953
5057,1,1,84,3273,3189
5058,0,0,67,0,-67
5059,1,1,316,1781,1465
5060,1,1,336,1226,890
5061,0,0,42,0,-42
5062,1,0,2,0,-2
5063,1,1,27,1622,1595
5064,1,1,398,1295,897
5065,0,0,48,0,-48
5066,0,0,0,0,0
5067,0,0,5,0,-5
5068,1,1,725,1221,496
5069,0,0,82,0,-82
5070,0,0,10,0,-10
5071,1,1,422,1524,1102
5072,1,1,83,1212,1129
5073,1,1,402,1363,961
5074,0,0,1,0,-1
5075,1,1,88,1209,1121
5076,1,1,868,2196,1328
5077,1,0,3,0,-3
5078,0,0,1,0,-1
5079,0,0,7,0,-7
5080,1,1,440,2445,2005
5081,1,0,23,0,-23
5082,1,0,57,0,-57
5083,1,1,315,1431,1116
5084,1,1,405,5264,4859
5085,1,1,114,2229,2115
5086,0,0,74,0,-74
5087,1,0,38,0,-38
5088,0,0,84,0,-84
5089,1,0,4,0,-4
5090,0,0,19,0,-19
5091,1,1,124,1607,1483
5092,1,0,68,0,-68
5093,1,0,5,0,-5
5094,1,0,16,0,-16
5095,0,0,40,0,-40
5096,1,1,1544,1700,156
5097,0,0,50,0,-50
5098,1,0,14,0,-14
5099,0,0,113,0,-113
5100,0,0,129,0,-129
5101,0,0,37,0,-37
5102,1,1,249,1416,1167
5103,1,0,119,0,-119
5104,0,0,42,0,-42
5105,0,0,37,0,-37
5106,0,0,5,0,-5
5107,0,0,52,0,-52
5108,0,0,59,0,-59
5109,1,1,126,1212,1086
5110,0,0,160,0,-160
5111,0,0,102,0,-102
5112,1,0,278,0,-278
5113,0,0,29,0,-29
5114,1,0,26,0,-26
5115,0,0,57,0,-57
5116,1,1,592,1355,763
5117,0,0,69,0,-69
5118,0,0,5,0,-5
5119,0,0,32,0,-32
5120,1,1,1152,1626,474
5121,1,0,7,0,-7
5122,1,1,102,1251,1149
5123,0,0,34,0,-34
5124,1,1,141,1278,1137
5125,0,0,27,0,-27
5126,1,0,18,0,-18
5127,1,0,88,0,-88
5128,1,0,40,0,-40
5129,1,0,99,0,-99
5130,1,0,104,0,-104
5131,1,1,940,1387,447
5132,0,0,37,0,-37
5133,0,0,48,0,-48
5134,0,0,46,0,-46
5135,1,0,99,0,-99
5136,1,1,764,2218,1454
5137,0,0,25,0,-25
5138,1,1,424,1244,820
5139,0,0,75,0,-75
5140,0,0,25,0,-25
5141,0,0,9,0,-9
5142,1,0,5,0,-5
5143,1,0,59,0,-59
5144,0,0,53,0,-53
5145,1,0,23,0,-23
5146,0,0,56,0,-56
5147,1,0,148,0,-148
5148,0,0,134,0,-134
5149,1,1,116,1651,1535
5150,0,0,120,0,-120
5151,1,1,228,3052,2824
5152,1,1,430,1362,932
5153,1,1,351,1372,1021
5154,1,0,16,0,-16
5155,1,0,0,0,0
5156,0,0,6,0,-6
5157,0,0,87,0,-87
5158,0,0,42,0,-42
5159,1,1,1329,1233,-96
5160,1,0,71,0,-71
5161,0,0,0,0,0
5162,0,0,46,0,-46
5163,0,0,115,0,-115
5164,0,0,54,0,-54
5165,0,0,11,0,-11
5166,1,1,62,1657,1595
5167,0,0,92,0,-92
5168,1,0,33,0,-33
5169,1,0,6,0,-6
5170,1,0,40,0,-40
5171,1,1,536,1448,912
5172,0,0,38,0,-38
5173,0,0,95,0,-95
5174,1,0,20,0,-20
5175,1,1,427,2074,1647
5176,1,1,729,1830,1101
5177,1,0,6,0,-6
5178,1,0,378,0,-378
5179,1,0,18,0,-18
5180,1,1,85,1413,1328
5181,1,0,18,0,-18
5182,1,1,928,1393,465
5183,0,0,26,0,-26
5184,0,0,2,0,-2
5185,1,1,51,1304,1253
5186,1,0,5,0,-5
5187,1,1,48,1751,1703
5188,1,0,140,0,-140
5189,1,0,47,0,-47
5190,0,0,86,0,-86
5191,1,1,1221,1260,39
5192,0,0,10,0,-10
5193,0,0,63,0,-63
5194,1,0,126,0,-126
5195,0,0,30,0,-30
5196,1,1,112,1604,1492
5197,0,0,65,0,-65
5198,0,0,1,0,-1
5199,1,1,759,1564,805
5200,1,1,113,1422,1309
5201,1,0,2,0,-2
5202,1,0,53,0,-53
5203,1,0,101,0,-101
5204,1,1,664,1534,870
5205,0,0,33,0,-33
5206,0,0,104,0,-104
5207,0,0,52,0,-52
5208,1,0,50,0,-50
5209,0,0,155,0,-155
5210,1,0,67,0,-67
5211,1,1,246,1257,1011
5212,0,0,58,0,-58
5213,0,0,25,0,-25
5214,1,0,11,0,-11
5215,0,0,36,0,-36
5216,1,1,556,1283,727
5217,0,0,57,0,-57
5218,1,0,8,0,-8
5219,0,0,7,0,-7
5220,0,0,12,0,-12
5221,0,0,120,0,-120
5222,1,1,574,1253,679
5223,0,0,45,0,-45
5224,1,1,631,2239,1608
5225,1,0,105,0,-105
5226,1,0,76,0,-76
5227,1,0,96,0,-96
5228,1,0,70,0,-70
5229,1,1,662,2253,1591
5230,1,1,1107,1360,253
5231,0,0,130,0,-130
5232,1,1,474,1404,930
5233,1,1,547,1228,681
5234,1,1,106,1420,1314
5235,1,1,223,1959,1736
5236,1,0,62,0,-62
5237,0,0,9,0,-9
5238,0,0,82,0,-82
5239,0,0,179,0,-179
5240,1,0,59,0,-59
5241,1,0,3,0,-3
5242,1,0,58,0,-58
5243,1,0,55,0,-55
5244,0,0,92,0,-92
5245,0,0,95,0,-95
5246,0,0,110,0,-110
5247,0,0,44,0,-44
5248,0,0,16,0,-16
5249,1,0,4,0,-4
5250,1,0,23,0,-23
5251,0,0,70,0,-70
5252,1,0,30,0,-30
5253,1,0,61,0,-61
5254,1,1,250,2456,2206
5255,1,0,25,0,-25
5256,1,1,191,1314,1123
5257,1,0,315,0,-315
5258,0,0,54,0,-54
5259,1,0,38,0,-38
5260,1,0,65,0,-65
5261,1,0,43,0,-43
5262,0,0,40,0,-40
5263,1,1,1000,1238,238
5264,0,0,48,0,-48
5265,1,0,28,0,-28
5266,0,0,98,0,-98
5267,1,1,519,1263,744
5268,0,0,133,0,-133
5269,1,0,33,0,-33
5270,1,1,182,1666,1484
5271,1,0,29,0,-29
5272,1,1,505,1239,734
5273,1,0,12,0,-12
5274,1,1,582,2581,1999
5275,0,0,5,0,-5
5276,1,1,332,1323,991
5277,1,1,108,1211,1103
5278,1,1,161,1978,1817
5279,1,0,18,0,-18
5280,0,0,45,0,-45
5281,0,0,4,0,-4
5282,0,0,38,0,-38
5283,1,0,57,0,-57
5284,1,0,29,0,-29
5285,1,1,255,2854,2599
5286,1,1,138,1458,1320
5287,1,0,70,0,-70
5288,1,0,231,0,-231
5289,0,0,29,0,-29
5290,1,0,3,0,-3
5291,1,1,194,2026,1832
5292,1,1,750,1583,833
5293,1,0,28,0,-28
5294,0,0,14,0,-14
5295,1,0,11,0,-11
5296,0,0,45,0,-45
5297,0,0,14,0,-14
5298,0,0,35,0,-35
5299,0,0,56,0,-56
5300,1,1,125,1201,1076
5301,0,0,23,0,-23
5302,0,0,24,0,-24
5303,1,0,96,0,-96
5304,1,1,134,1459,1325
5305,1,0,28,0,-28
5306,0,0,33,0,-33
5307,1,0,208,0,-208
5308,1,0,70,0,-70
5309,0,0,20,0,-20
5310,0,0,61,0,-61
5311,1,1,91,1463,1372
5312,1,1,1833,1474,-359
5313,0,0,27,0,-27
5314,1,1,467,1657,1190
5315,1,0,10,0,-10
5316,1,1,363,1329,966
5317,1,0,3,0,-3
5318,1,1,877,1248,371
5319,0,0,176,0,-176
5320,1,0,89,0,-89
5321,1,1,837,1656,819
5322,1,0,123,0,-123
5323,0,0,24,0,-24
5324,1,1,62,1485,1423
5325,1,0,27,0,-27
5326,1,0,68,0,-68
5327,1,1,283,1399,1116
5328,0,0,7,0,-7
5329,1,0,32,0,-32
5330,0,0,42,0,-42
5331,0,0,37,0,-37
5332,0,0,36,0,-36
5333,1,1,227,1734,1507
5334,0,0,13,0,-13
5335,0,0,46,0,-46
5336,0,0,63,0,-63
5337,1,1,387,1257,870
5338,1,1,438,1431,993
5339,1,0,0,0,0
5340,0,0,34,0,-34
5341,0,0,121,0,-121
5342,1,0,80,0,-80
5343,1,0,85,0,-85
5344,0,0,53,0,-53
5345,0,0,1,0,-1
5346,0,0,21,0,-21
5347,0,0,17,0,-17
5348,0,0,0,0,0
5349,1,1,1124,1237,113
5350,1,0,35,0,-35
5351,0,0,30,0,-30
5352,1,0,12,0,-12
5353,1,1,1578,1221,-357
5354,1,1,561,1478,917
5355,1,0,153,0,-153
5356,1,1,247,1213,966
5357,0,0,24,0,-24
5358,1,0,15,0,-15
5359,0,0,46,0,-46
5360,1,0,5,0,-5
5361,1,0,71,0,-71
5362,1,1,570,1231,661
5363,1,1,96,1503,1407
5364,0,0,36,0,-36
5365,1,0,31,0,-31
5366,1,0,62,0,-62
5367,0,0,264,0,-264
5368,0,0,63,0,-63
5369,1,1,190,1355,1165
5370,1,1,1468,1991,523
5371,1,1,831,1230,399
5372,0,0,41,0,-41
5373,0,0,2,0,-2
5374,1,1,301,1284,983
5375,1,0,14,0,-14
5376,0,0,44,0,-44
5377,1,1,760,1419,659
5378,0,0,90,0,-90
5379,0,0,2,0,-2
5380,0,0,35,0,-35
5381,1,1,637,1391,754
5382,0,0,72,0,-72
5383,0,0,29,0,-29
5384,0,0,13,0,-13
5385,0,0,16,0,-16
5386,0,0,0,0,0
5387,0,0,29,0,-29
5388,0,0,32,0,-32
5389,1,1,519,1358,839
5390,0,0,73,0,-73
5391,1,0,38,0,-38
5392,0,0,5,0,-5
5393,1,1,2256,1222,-1034
5394,1,0,8,0,-8
5395,0,0,10,0,-10
5396,1,0,34,0,-34
5397,0,0,51,0,-51
5398,1,0,60,0,-60
5399,1,1,54,1536,1482
5400,1,0,148,0,-148
5401,1,1,1474,1300,-174
5402,1,0,75,0,-75
5403,1,1,318,1257,939
5404,1,0,120,0,-120
5405,1,1,965,2929,1964
5406,0,0,22,0,-22
5407,1,0,55,0,-55
5408,0,0,86,0,-86
5409,0,0,30,0,-30
5410,0,0,66,0,-66
5411,1,0,152,0,-152
5412,0,0,12,0,-12
5413,1,1,179,3665,3486
5414,0,0,39,0,-39
5415,0,0,25,0,-25
5416,1,1,44,1742,1698
5417,0,0,25,0,-25
5418,0,0,16,0,-16
5419,0,0,31,0,-31
5420,0,0,3,0,-3
5421,1,0,89,0,-89
5422,1,1,1565,1217,-348
5423,0,0,63,0,-63
5424,1,1,297,1239,942
5425,0,0,65,0,-65
5426,1,0,30,0,-30
5427,0,0,5,0,-5
5428,1,1,409,1605,1196
5429,1,0,66,0,-66
5430,1,1,557,1307,750
5431,1,1,771,1938,1167
5432,1,1,315,2033,1718
5433,1,0,9,0,-9
5434,1,0,124,0,-124
5435,1,1,1071,1287,216
5436,1,1,349,1334,985
5437,0,0,258,0,-258
5438,0,0,98,0,-98
5439,0,0,27,0,-27
5440,1,1,230,1592,1362
5441,1,1,88,1234,1146
5442,1,0,22,0,-22
5443,0,0,18,0,-18
5444,1,1,346,1750,1404
5445,0,0,16,0,-16
5446,0,0,0,0,0
5447,0,0,48,0,-48
5448,1,0,0,0,0
5449,1,1,825,1731,906
5450,0,0,218,0,-218
5451,1,1,415,1248,833
5452,0,0,14,0,-14
5453,0,0,29,0,-29
5454,0,0,55,0,-55
5455,1,0,6,0,-6
5456,0,0,16,0,-16
5457,1,1,337,2137,1800
5458,0,0,56,0,-56
5459,0,0,9,0,-9
5460,1,1,590,1722,1132
5461,1,0,32,0,-32
5462,0,0,112,0,-112
5463,0,0,63,0,-63
5464,1,1,872,1373,501
5465,0,0,35,0,-35
5466,1,0,41,0,-41
5467,1,1,410,1291,881
5468,0,0,99,0,-99
5469,0,0,137,0,-137
5470,1,0,34,0,-34
5471,0,0,39,0,-39
5472,0,0,52,0,-52
5473,1,1,949,1344,395
5474,1,1,675,1688,1013
5475,1,1,709,1668,959
5476,1,0,67,0,-67
5477,1,0,71,0,-71
5478,1,0,15,0,-15
5479,1,0,0,0,0
5480,1,1,52,1498,1446
5481,1,0,11,0,-11
5482,0,0,29,0,-29
5483,1,1,171,1479,1308
5484,0,0,0,0,0
5485,1,0,38,0,-38
5486,1,1,146,1401,1255
5487,1,1,328,2913,2585
5488,1,1,179,1322,1143
5489,0,0,6,0,-6
5490,1,1,987,1626,639
5491,1,0,11,0,-11
5492,1,0,44,0,-44
5493,1,1,622,1266,644
5494,1,1,206,1316,1110
5495,1,0,2,0,-2
5496,1,0,109,0,-109
5497,0,0,57,0,-57
5498,0,0,72,0,-72
5499,0,0,7,0,-7
5500,1,1,1449,1486,37
5501,0,0,4,0,-4
5502,1,1,108,1440,1332
5503,0,0,1,0,-1
5504,1,1,1172,1557,385
5505,1,0,166,0,-166
5506,0,0,93,0,-93
5507,0,0,74,0,-74
5508,1,0,34,0,-34
5509,1,0,1,0,-1
5510,1,0,93,0,-93
5511,1,0,24,0,-24
5512,0,0,26,0,-26
5513,1,0,17,0,-17
5514,0,0,133,0,-133
5515,0,0,13,0,-13
5516,1,1,669,1335,666
5517,0,0,72,0,-72
5518,1,0,77,0,-77
5519,0,0,7,0,-7
5520,0,0,57,0,-57
5521,1,1,425,1240,815
5522,1,0,66,0,-66
5523,0,0,23,0,-23
5524,0,0,172,0,-172
5525,1,1,1258,1301,43
5526,1,1,553,1244,691
5527,1,0,25,0,-25
5528,0,0,36,0,-36
5529,1,0,86,0,-86
5530,0,0,35,0,-35
5531,1,1,102,3786,3684
5532,1,0,19,0,-19
5533,1,1,1765,1591,-174
5534,1,1,44,1210,1166
5535,0,0,52,0,-52
5536,1,1,1354,1848,494
5537,0,0,121,0,-121
5538,0,0,32,0,-32
5539,0,0,32,0,-32
5540,1,1,612,1364,752
5541,1,0,13,0,-13
5542,0,0,115,0,-115
5543,0,0,25,0,-25
5544,1,0,40,0,-40
5545,1,0,36,0,-36
5546,1,1,2354,1274,-1080
5547,1,0,36,0,-36
5548,0,0,157,0,-157
5549,1,1,770,3243,2473
5550,1,1,192,1444,1252
5551,1,1,322,2067,1745
5552,1,1,35,1656,1621
5553,0,0,19,0,-19
5554,0,0,15,0,-15
5555,0,0,36,0,-36
5556,0,0,2,0,-2
5557,0,0,16,0,-16
5558,1,0,34,0,-34
5559,1,0,60,0,-60
5560,1,1,454,1232,778
5561,0,0,70,0,-70
5562,0,0,38,0,-38
5563,1,0,29,0,-29
5564,1,1,504,1381,877
5565,0,0,8,0,-8
5566,0,0,58,0,-58
5567,1,1,357,2238,1881
5568,0,0,21,0,-21
5569,1,1,119,1254,1135
5570,0,0,3,0,-3
5571,1,0,4,0,-4
5572,1,0,87,0,-87
5573,1,1,244,1209,965
5574,1,1,419,2315,1896
5575,1,0,27,0,-27
5576,1,1,1018,1442,424
5577,1,0,37,0,-37
5578,1,0,58,0,-58
5579,1,0,8,0,-8
5580,0,0,7,0,-7
5581,0,0,39,0,-39
5582,1,1,167,1364,1197
5583,1,0,23,0,-23
5584,1,1,239,1358,1119
5585,0,0,0,0,0
5586,0,0,39,0,-39
5587,0,0,75,0,-75
5588,1,0,55,0,-55
5589,1,1,430,1856,1426
5590,0,0,30,0,-30
5591,0,0,182,0,-182
5592,1,0,4,0,-4
5593,1,1,439,3145,2706
5594,1,0,39,0,-39
5595,1,0,80,0,-80
5596,1,1,610,1368,758
5597,1,0,51,0,-51
5598,1,0,9,0,-9
5599,1,1,324,1269,945
5600,0,0,10,0,-10
5601,1,1,203,1550,1347
5602,1,0,40,0,-40
5603,0,0,108,0,-108
5604,0,0,58,0,-58
5605,1,1,417,1228,811
5606,1,1,1748,1498,-250
5607,1,1,620,1298,678
5608,0,0,44,0,-44
5609,0,0,63,0,-63
5610,0,0,138,0,-138
5611,0,0,93,0,-93
5612,0,0,0,0,0
5613,1,0,20,0,-20
5614,1,0,37,0,-37
5615,0,0,7,0,-7
5616,1,0,36,0,-36
5617,1,1,389,1207,818
5618,0,0,85,0,-85
5619,0,0,77,0,-77
5620,1,1,458,1329,871
5621,1,1,417,1333,916
5622,1,0,64,0,-64
5623,1,0,4,0,-4
5624,0,0,62,0,-62
5625,1,0,7,0,-7
5626,0,0,29,0,-29
5627,1,0,109,0,-109
5628,0,0,97,0,-97
5629,1,0,53,0,-53
5630,1,1,70,1288,1218
5631,1,1,863,1310,447
5632,1,1,321,1650,1329
5633,1,0,35,0,-35
5634,1,0,26,0,-26
5635,1,1,240,1626,1386
5636,0,0,50,0,-50
5637,0,0,20,0,-20
5638,0,0,7,0,-7
5639,0,0,12,0,-12
5640,0,0,41,0,-41
5641,0,0,50,0,-50
5642,0,0,2,0,-2
5643,0,0,6,0,-6
5644,1,0,68,0,-68
5645,1,1,814,1366,552
5646,1,0,103,0,-103
5647,0,0,44,0,-44
5648,1,0,21,0,-21
5649,1,1,252,1266,1014
5650,0,0,3,0,-3
5651,0,0,53,0,-53
5652,1,1,562,2401,1839
5653,0,0,20,0,-20
5654,1,1,105,1344,1239
5655,1,1,270,1329,1059
5656,1,1,127,1217,1090
5657,1,0,38,0,-38
5658,0,0,29,0,-29
5659,1,0,11,0,-11
5660,1,1,445,1539,1094
5661,1,0,41,0,-41
5662,1,0,80,0,-80
5663,0,0,41,0,-41
5664,1,1,619,1416,797
5665,0,0,44,0,-44
5666,0,0,30,0,-30
5667,0,0,64,0,-64
5668,0,0,24,0,-24
5669,1,0,0,0,0
5670,0,0,84,0,-84
5671,0,0,224,0,-224
5672,0,0,10,0,-10
5673,1,1,711,1265,554
5674,1,0,164,0,-164
5675,1,0,50,0,-50
5676,1,1,657,1212,555
5677,1,1,683,1234,551
5678,0,0,21,0,-21
5679,1,0,134,0,-134
5680,1,0,37,0,-37
5681,0,0,42,0,-42
5682,0,0,84,0,-84
5683,0,0,149,0,-149
5684,1,0,2,0,-2
5685,0,0,166,0,-166
5686,0,0,37,0,-37
5687,0,0,8,0,-8
5688,0,0,10,0,-10
5689,0,0,129,0,-129
5690,1,0,127,0,-127
5691,1,0,26,0,-26
5692,0,0,20,0,-20
5693,0,0,12,0,-12
5694,1,0,15,0,-15
5695,0,0,26,0,-26
5696,1,0,13,0,-13
5697,1,0,42,0,-42
5698,1,0,31,0,-31
5699,0,0,86,0,-86
5700,1,0,24,0,-24
5701,0,0,1,0,-1
5702,1,0,26,0,-26
5703,1,0,0,0,0
5704,0,0,13,0,-13
5705,1,1,233,1658,1425
5706,0,0,69,0,-69
5707,1,0,35,0,-35
5708,0,0,48,0,-48
5709,0,0,18,0,-18
5710,0,0,23,0,-23
5711,0,0,12,0,-12
5712,0,0,2,0,-2
5713,0,0,55,0,-55
5714,0,0,11,0,-11
5715,1,1,431,1366,935
5716,1,1,735,1603,868
5717,1,1,171,1734,1563
5718,0,0,38,0,-38
5719,0,0,36,0,-36
5720,1,1,1202,1780,578
5721,0,0,13,0,-13
5722,0,0,79,0,-79
5723,0,0,74,0,-74
5724,0,0,17,0,-17
5725,0,0,13,0,-13
5726,0,0,18,0,-18
5727,0,0,26,0,-26
5728,0,0,60,0,-60
5729,1,1,2392,1311,-1081
5730,0,0,9,0,-9
5731,1,1,948,2760,1812
5732,0,0,45,0,-45
5733,0,0,11,0,-11
5734,1,0,57,0,-57
5735,0,0,29,0,-29
5736,1,1,195,2113,1918
5737,0,0,8,0,-8
5738,1,1,323,1267,944
5739,0,0,17,0,-17
5740,1,1,1219,2007,788
5741,1,0,16,0,-16
5742,1,1,883,1322,439
5743,0,0,92,0,-92
5744,1,0,16,0,-16
5745,1,1,51,1312,1261
5746,0,0,9,0,-9
5747,0,0,38,0,-38
5748,0,0,34,0,-34
5749,0,0,115,0,-115
5750,1,1,1033,1299,266
5751,1,1,132,2151,2019
5752,1,0,15,0,-15
5753,1,0,48,0,-48
5754,1,1,377,1574,1197
5755,1,0,46,0,-46
5756,1,0,15,0,-15
5757,1,0,141,0,-141
5758,1,0,56,0,-56
5759,1,0,10,0,-10
5760,1,0,59,0,-59
5761,1,0,51,0,-51
5762,0,0,40,0,-40
5763,1,0,28,0,-28
5764,1,1,196,1211,1015
5765,0,0,64,0,-64
5766,0,0,0,0,0
5767,0,0,29,0,-29
5768,0,0,6,0,-6
5769,1,0,3,0,-3
5770,0,0,6,0,-6
5771,1,1,1253,1348,95
5772,0,0,45,0,-45
5773,1,0,51,0,-51
5774,1,1,1246,1209,-37
5775,0,0,47,0,-47
5776,1,1,497,1295,798
5777,1,1,218,1395,1177
5778,1,1,189,1242,1053
