ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2196,39,80916.18452889952,0.08291580362352151,1,354,10274,1752,11672
2197,19,39915.16326777356,0.2401294773875131,1,140,5730,1966,7556
2198,24,77092.95694092118,0.2863347062044807,0,2,0,0,-2
2199,41,20407.784124961123,0.014647001958476374,1,459,5520,1341,6402
2200,54,31284.45919088132,0.2099523622909046,1,451,7245,1417,8211
2201,32,21658.493392400087,0.293024995553185,1,583,6225,1548,7190
2202,51,42616.04342048396,0.47931603563916286,1,633,5369,1660,6396
2203,41,33546.26168874511,0.0895708409339593,1,1432,5272,2049,5889
2204,18,20763.08832789869,0.0952673141257572,1,1545,5966,1424,5845
2205,75,20830.46059103899,0.0022494828938735695,1,214,6394,1546,7726
2206,43,23541.492643347643,0.2514410562728685,1,498,17779,1807,19088
2207,29,25012.63734279616,0.18305375253796363,1,2413,5956,1929,5472
2208,39,21610.687279546408,0.08835252817195505,1,1458,13021,1599,13162
2209,34,24935.65463273626,0.009419046123526604,0,120,0,0,-120
2210,21,20029.751394960444,0.07441316793846821,0,8,0,0,-8
2211,30,22668.25569636692,0.060823905990848456,0,71,0,0,-71
2212,56,24889.408080671226,0.15470407745846304,1,617,7670,1417,8470
2213,18,21471.650846117223,0.09858942659363187,1,2221,8712,3014,9505
2214,18,38207.66637885901,0.030529152388852072,1,74,8575,2335,10836
2215,24,21588.321017100512,0.022913074102052483,1,168,8026,2630,10488
2216,25,29445.750226897668,0.03888704134472544,1,1532,6410,1504,6382
2217,32,24141.003987406355,0.10855490952357173,1,743,5528,1636,6421
2218,53,44604.5372379297,0.024681432237766934,1,382,6431,2393,8442
2219,21,23006.41055108702,0.15825251395179238,1,203,7862,1434,9093
2220,68,35002.96467039755,0.32100133181149426,1,392,9768,1493,10869
2221,19,32394.977451885752,0.4703750602139493,1,124,10240,1631,11747
2222,38,26145.03696568825,0.12014317222793944,1,551,7660,1579,8688
2223,42,20636.632581585804,0.2878499150402839,0,74,0,0,-74
2224,24,22106.620342357262,0.1490186231909119,0,329,0,0,-329
2225,21,29390.975411915235,0.3586756089185269,0,2,0,0,-2
2226,18,24109.96256940066,0.06632451714672745,1,1097,20925,1430,21258
2227,63,37428.402778091986,0.13083992901733,1,157,7573,1936,9352
2228,34,48562.92519740159,0.10066145561800977,0,0,0,0,0
2229,26,35019.02221449004,0.42363376464957536,0,32,0,0,-32
2230,19,22460.277061692912,0.08353964666328478,1,325,6654,1496,7825
2231,25,35639.72303194278,0.11039598865317704,1,1192,15797,2335,16940
2232,26,21171.076438983604,0.20071146641132076,1,607,5484,2601,7478
2233,34,29980.22785471324,0.18689532820442406,0,25,0,0,-25
2234,38,20149.45713148053,0.014926285091781216,1,2046,12780,1607,12341
2235,49,48430.56684835961,0.08427595056186772,1,349,7739,1505,8895
2236,31,27716.637415150144,0.11101594546314829,1,96,21424,1335,22663
2237,24,24207.594820832746,0.10705150409193087,1,904,8558,1742,9396
2238,72,20118.695823913007,0.015774051420620303,1,143,6246,1460,7563
2239,50,26895.926176759287,0.08700011766884214,1,44,5461,2248,7665
2240,25,30436.778677595117,0.15304388722379034,0,36,0,0,-36
2241,18,20308.828703960156,0.05981207566916395,1,275,6996,1514,8235
2242,21,21924.124595776422,0.21137408686274875,0,67,0,0,-67
2243,44,27099.772817424582,0.00992528451781184,1,453,5556,2358,7461
2244,48,31583.966983735296,0.13400915108761893,1,258,5633,1671,7046
2245,27,28576.648217270278,0.10100797791113132,1,48,11140,1373,12465
2246,21,21940.410796189113,0.1825745297251762,0,66,0,0,-66
2247,43,26233.232552257246,0.12845596770247775,1,252,9541,1486,10775
2248,28,32885.704849765636,0.07938367656170855,1,469,7608,1445,8584
2249,52,48885.32144803609,0.16580484109738214,1,292,5241,1462,6411
2250,23,26547.4204746617,0.2233264870556432,1,364,62929,2125,64690
2251,27,42070.43005773849,0.0015435656555096225,1,476,7098,1485,8107
2252,68,33337.78988752908,0.017030339015259705,1,232,5695,1703,7166
2253,56,85635.52316103605,0.13510969676488088,1,889,6162,1482,6755
2254,25,27511.37752776756,0.21114032385321155,1,187,7850,4329,11992
2255,30,29002.066475160318,0.12665354905719728,1,749,15041,2132,16424
2256,73,38745.545499548694,0.11982965072631074,1,1216,15756,2351,16891
2257,25,23707.747845230828,0.2270503550372123,1,522,5874,3342,8694
2258,65,32868.36228425712,0.02076528598173949,0,19,0,0,-19
2259,27,48937.73829935989,0.02014183260935105,1,313,6367,1791,7845
2260,19,26631.808168531024,0.022755485518422547,0,53,0,0,-53
2261,64,29156.111930842646,0.16420983350230875,1,678,5874,1413,6609
2262,22,45547.66039225906,0.001523997429601453,1,81,16246,1614,17779
2263,27,23563.356909579477,0.020283642809165683,0,111,0,0,-111
2264,27,24054.98812504926,0.07353524156105494,1,110,6205,1397,7492
2265,70,48173.68676354951,0.008212637287690124,1,69,7006,1502,8439
2266,48,37019.78490933261,0.010954411315278004,1,1618,8374,1584,8340
2267,73,23023.288320223888,0.13825204744858324,1,89,18488,1552,19951
2268,27,24283.802184206903,0.014594994505523106,1,145,5430,1758,7043
2269,21,31990.66955572337,0.09126223490048224,0,79,0,0,-79
2270,65,23676.920696352103,0.006869749587613595,1,525,6933,1435,7843
2271,43,21505.956169728062,0.0819372566740495,1,447,12207,1645,13405
2272,23,23531.558000500325,0.06436097774162992,0,20,0,0,-20
2273,39,38420.94703607645,0.03196523173604123,1,759,6259,2120,7620
2274,75,24660.903147781944,0.06744306117091443,1,191,6345,1449,7603
2275,19,20064.02967417406,0.23893364039505402,1,39,7474,1533,8968
2276,24,52635.31294372828,0.15313396263239604,1,1554,16603,1568,16617
2277,63,20181.18158406198,0.055836582848299766,0,29,0,0,-29
2278,73,22171.76903004409,0.17120877889775482,1,820,20197,1721,21098
2279,53,20517.581674247296,0.09438595485246384,1,249,5340,2250,7341
2280,67,21759.3667591887,0.2843413585247417,0,43,0,0,-43
2281,23,20830.746320169885,0.09853384980743699,1,1313,5975,1417,6079
2282,62,26732.117340655677,0.09936359389314796,1,363,5524,1538,6699
2283,71,27352.146650372084,0.06078436654473269,0,59,0,0,-59
2284,26,23234.277396019115,0.0039169317084725465,1,213,6325,1442,7554
2285,45,24961.51528821583,0.012134235081191772,1,53,5444,1434,6825
2286,33,30564.12885619416,0.30260806872636514,0,24,0,0,-24
2287,26,44614.97758061741,0.3124671784538647,1,91,9506,2125,11540
2288,26,25356.13409943569,0.10376695344409029,0,135,0,0,-135
2289,25,43420.59244953024,0.1136829294747895,1,322,5758,1765,7201
2290,18,22374.917222653254,0.04848818512536913,1,607,6561,5119,11073
2291,28,21719.07328744872,0.040225292310825854,1,102,6021,1642,7561
2292,19,26817.086933598308,0.08803936945946236,1,46,82511,1416,83881
2293,53,37872.00225878711,0.05192158420215034,0,106,0,0,-106
2294,41,50716.44903734618,0.1709999737889025,0,16,0,0,-16
2295,24,35060.42448602501,0.03769498657870459,0,21,0,0,-21
2296,66,28107.015136795,0.007426807528777888,1,622,9703,1440,10521
2297,40,37314.92116625434,0.002000925453997594,1,695,8034,1664,9003
2298,24,25353.713734597655,0.048655125762611925,1,1230,27240,3793,29803
2299,18,26771.064242642755,0.10893229046719836,0,2,0,0,-2
2300,35,63126.26948659184,0.04172957568730173,1,910,12879,1919,13888
2301,18,20499.562536946883,0.06605143049133247,0,47,0,0,-47
2302,61,23629.30880253907,0.024275634987919747,1,299,5838,2345,7884
2303,47,39084.0173078814,0.12240909909939826,1,272,5943,1645,7316
2304,30,20088.52628176096,0.08494785000254011,1,490,9083,2934,11527
2305,34,22930.523087661906,0.19226558022765444,0,41,0,0,-41
2306,22,22294.726041005524,0.0880407339104136,0,105,0,0,-105
2307,46,26349.455064326095,0.27856988490448603,1,177,8922,1714,10459
2308,34,29638.653705431232,0.23057277491517714,1,414,5782,1969,7337
2309,56,28209.69696769817,0.1205162085518763,1,646,6943,1589,7886
2310,31,28507.558574121762,0.20488760540439083,0,22,0,0,-22
2311,63,24611.343667795463,0.09247602370377767,1,639,5738,1546,6645
2312,43,20604.68333041466,0.2106004027767287,1,353,5530,1593,6770
2313,23,21484.506645768903,0.10097842922756615,1,206,7158,2837,9789
2314,19,23917.979099585416,0.12667113601382946,1,702,14569,1575,15442
2315,25,38422.36199714294,0.030719302420776945,1,634,16800,1353,17519
2316,23,21330.971907596915,0.08473331750249988,1,2959,6308,1381,4730
2317,63,51412.83814610544,0.08959299359144918,1,467,5775,1380,6688
2318,22,36074.63750116062,0.3671562947621558,1,864,6445,1604,7185
2319,24,21400.4666748032,0.20153775910327193,1,146,7482,1976,9312
2320,53,20790.15031610442,0.05535016958375864,1,1412,5396,1907,5891
2321,32,40429.81776279454,0.17152273446376032,1,67,37026,1419,38378
2322,48,20678.18667990537,0.1481088778268187,1,1120,12354,1349,12583
2323,21,25748.354690775996,0.014692828176340985,1,151,7221,2019,9089
2324,31,25642.548799851855,0.10978341845389544,1,731,6799,1358,7426
2325,54,24571.002362067687,0.13583254200425915,1,2305,6172,3530,7397
2326,65,20043.327762038753,0.20796514326238114,1,171,6900,1390,8119
2327,67,28965.230210952453,0.043885167425142334,1,403,5792,1572,6961
2328,37,25895.16633026711,0.42557139806584154,1,685,7801,1432,8548
2329,51,37808.82535789347,0.1909444503027791,1,122,5786,3051,8715
2330,49,26101.22432935674,0.02336754453925508,1,769,8871,1693,9795
2331,65,49784.44697509333,0.09084071478414522,1,878,9377,1480,9979
2332,35,36877.05761992702,0.21496343654528396,1,556,6692,1476,7612
2333,58,25467.906721440242,0.08622727534856295,1,1479,66442,1370,66333
2334,27,21523.08365595451,0.11283936518082549,0,6,0,0,-6
2335,60,33103.54609682997,0.036245576375439514,1,549,10178,3971,13600
2336,31,29912.065863392145,0.23012478217982896,0,68,0,0,-68
2337,56,27511.08776295415,0.27330200206981514,1,105,17409,1417,18721
2338,48,30950.45311759436,0.28925078954567296,1,221,7225,3333,10337
2339,36,22662.224621487243,0.068965566704084,1,337,7760,1829,9252
2340,39,22553.092548672194,0.009135183553060455,1,248,5853,1417,7022
2341,31,29094.405354409875,0.028963164821789737,1,152,8932,1531,10311
2342,61,36418.826745596016,0.04168268866371237,1,387,5603,1587,6803
2343,28,20090.790423583345,0.12385539244276764,1,237,8348,1971,10082
2344,20,23891.144897886843,0.09277453097050466,0,39,0,0,-39
2345,19,32143.381755410042,0.016667124396515867,0,28,0,0,-28
2346,20,32427.467496792764,0.1456703177862545,0,6,0,0,-6
2347,73,24481.220281787053,0.001994931286789839,1,767,11210,3016,13459
2348,27,48519.98937149909,0.05358451696912405,1,857,9344,2038,10525
2349,22,68131.9235674657,0.008020152503989627,1,738,6324,1512,7098
2350,55,20923.66847089107,0.09813177177849453,1,319,5665,1423,6769
2351,48,22901.692627240715,0.21033698881819432,1,583,7489,2219,9125
2352,23,22856.96058749271,0.09716780477747392,0,45,0,0,-45
2353,35,23238.641057313147,0.11634139201010277,1,200,19345,1479,20624
2354,18,36740.745651752586,0.040023263131869005,1,347,6393,2202,8248
2355,39,29113.96908202737,0.08918505805018839,1,656,8129,1724,9197
2356,49,20825.94945761886,0.1367131211624848,0,49,0,0,-49
2357,49,20858.12868020943,0.09432545370276864,1,759,6461,1524,7226
2358,19,24246.286284799953,0.05597730306171434,1,2569,7109,1544,6084
2359,28,22522.027991998493,0.03837310917180967,1,1019,7656,1379,8016
2360,54,22476.07329396041,0.004487776899990878,1,150,10465,1365,11680
2361,25,29197.79441522427,0.031456660233468575,1,1242,6959,2263,7980
2362,30,20487.249937779616,0.23484264312145664,1,232,12363,1655,13786
2363,21,25663.1924753473,0.036372761262163884,1,110,28198,1404,29492
2364,21,24232.920198709082,0.0031145533374724553,1,145,6071,1496,7422
2365,46,40527.64519811581,0.05862186345290661,1,1383,5682,1769,6068
2366,19,30522.20161417194,0.05124287846903253,1,660,8111,2497,9948
2367,20,20415.386870873946,0.1556039464609933,1,551,5995,2210,7654
2368,36,58546.20816467112,0.06957283479748931,1,542,5441,1352,6251
2369,18,26698.46737634213,0.06046428207636852,0,0,0,0,0
2370,69,28049.928620359107,0.04440202619867238,0,17,0,0,-17
2371,19,21484.092181455035,0.029051308991819083,1,507,5439,1455,6387
2372,46,28035.031231573324,0.06626487980120568,1,424,6830,1412,7818
2373,22,23761.381293056464,0.04046061354340817,1,215,7147,2074,9006
2374,44,22442.782407687806,0.016672084181527012,1,244,6085,1363,7204
2375,25,25882.145650901526,0.3331430860893563,0,106,0,0,-106
2376,20,36567.57904422915,0.018492715445912297,1,237,5490,1776,7029
2377,22,24941.749743224358,0.012883620665470902,1,1100,11116,1739,11755
2378,20,28106.48901959348,0.08099869983540331,0,113,0,0,-113
2379,58,21538.46136170504,0.002780760466020665,1,683,5383,1652,6352
2380,31,38337.42367035774,0.1278028717252587,1,83,7283,1542,8742
2381,40,24639.903046854466,0.07811775109424349,1,672,5884,1535,6747
2382,35,20789.6405086137,0.059396022257068054,1,1032,8298,1667,8933
2383,25,32028.769403122904,0.23520847453755792,1,2048,6035,2734,6721
2384,44,204339.89583817506,0.008456179922732524,1,404,6068,1422,7086
2385,23,30841.77997314843,0.18614675605562067,1,1384,10543,1468,10627
2386,53,31422.6005130753,0.28087119797327487,1,874,5310,1374,5810
2387,37,42169.57409376712,0.22399054041584304,1,456,6321,2853,8718
2388,44,28570.013263410267,0.07434295871203844,1,555,15487,1460,16392
2389,28,22220.46888940521,0.49004399093233303,0,10,0,0,-10
2390,55,92596.77355785406,0.14688151445572062,0,79,0,0,-79
2391,36,20017.912343338565,0.2337487046237731,1,293,5286,1553,6546
2392,52,37738.18828883857,0.21848162961677084,1,109,5368,1382,6641
2393,26,63457.88954649972,0.1634320915285449,1,318,7899,1389,8970
2394,44,25041.067285294124,0.02056125749857879,1,633,6696,1767,7830
2395,61,26904.61815706916,0.1544886051383901,0,32,0,0,-32
2396,25,22841.432939510163,0.3055909137086475,1,112,12225,2075,14188
2397,73,24066.801273873654,0.040817178312312394,1,517,10980,1517,11980
2398,22,41443.00813747099,0.034309201190148526,1,880,6541,2161,7822
2399,25,20072.58970794502,0.2588727560807631,0,83,0,0,-83
2400,40,22347.05042673858,0.1575708527556515,1,298,5337,2043,7082
2401,46,46752.153245178444,0.13629208362050332,1,675,6445,2107,7877
2402,31,38279.408627560806,0.016171674144154127,1,933,11814,2028,12909
2403,29,21107.863621287648,0.03573119254017649,1,1029,14575,2054,15600
2404,19,22502.076654610686,0.14063068290259675,1,101,8389,1550,9838
2405,45,21310.245975608905,0.0060973248065180705,1,1017,6513,1514,7010
2406,43,43604.44981809361,0.07242218701438327,0,11,0,0,-11
2407,48,26666.22181895185,0.31927820589785016,1,114,14269,2452,16607
2408,19,20116.951690797945,0.028156123281092595,0,54,0,0,-54
2409,18,22763.817387726216,0.18407440124152122,1,564,9286,2619,11341
2410,40,23459.595179708933,0.11649279180694376,1,1003,18107,1521,18625
2411,50,25531.641617206416,0.021782514238080537,1,487,8659,1578,9750
2412,60,23323.678633166004,0.002335756453557574,0,60,0,0,-60
2413,51,28476.524215840596,0.12003513502417995,1,294,7514,2125,9345
2414,44,20072.186536423298,0.04800001359592265,0,71,0,0,-71
2415,59,31275.081853119747,0.36590517622310215,1,29,16035,1472,17478
2416,63,22424.904083778667,0.0025087136049057445,1,422,10550,1706,11834
2417,54,21718.605408100833,0.09517869018812972,1,1145,8020,2006,8881
2418,19,31437.083428134883,0.13743715220230712,1,665,14193,1577,15105
2419,26,21342.43727584616,0.062293672675769955,0,195,0,0,-195
2420,71,38834.81912917755,0.31542638296964376,1,479,7383,1756,8660
2421,43,26331.677346074845,0.2350970238914918,1,10,6669,3270,9929
2422,59,23626.723252949356,0.023762065834216774,1,463,27850,3684,31071
2423,30,30215.37358044756,0.26549215365062756,1,222,7475,1590,8843
2424,20,23052.709066188367,0.2868158732565215,0,29,0,0,-29
2425,50,22145.739100742197,0.08235584646640481,0,26,0,0,-26
2426,50,21098.345292667185,0.2636050981443296,0,115,0,0,-115
2427,58,22376.2477692086,0.060464060107761126,1,808,6189,1697,7078
2428,21,26130.356544700826,0.019887941408172002,0,91,0,0,-91
2429,32,61650.64439669928,0.2446740467041344,1,202,7489,1410,8697
2430,62,25456.102347746262,0.028808928283395912,1,480,7461,1420,8401
2431,18,81750.2846067248,0.24630170270750787,1,396,8119,4030,11753
2432,37,26529.00739122094,0.18894247518438384,1,105,5677,1473,7045
2433,72,23445.85361133465,0.19902823194557362,1,357,7601,3079,10323
2434,22,20306.645605376158,0.011262322983873238,0,5,0,0,-5
2435,49,20492.831852617794,0.018120123637092946,1,252,12171,1798,13717
2436,22,22538.240469088858,0.0481539007107597,1,218,35748,2170,37700
2437,32,22060.442804484475,0.1751768350517304,1,490,5357,2795,7662
2438,22,27830.651783100202,0.252861100216642,1,822,5622,3779,8579
2439,25,21360.636684607467,0.21473004846988958,1,576,15454,1337,16215
2440,41,25019.59653242447,0.10278857660848449,0,75,0,0,-75
2441,49,28572.246892504238,0.06524202454236319,1,1064,11729,1632,12297
2442,64,76985.47739033682,0.01138927458377814,1,1023,6054,1347,6378
2443,30,37871.5133710583,0.06536842018442457,1,127,23114,1561,24548
2444,38,28836.939564111766,0.04820240984257173,1,1056,5916,1762,6622
2445,18,25179.773344533078,0.2342428349364428,0,28,0,0,-28
2446,25,20978.63332158086,0.19636293571310598,0,21,0,0,-21
2447,53,33559.67436090726,0.10670590118126953,1,612,11137,1555,12080
2448,60,44703.49260165708,0.09165089107572846,1,405,7298,2288,9181
2449,46,29226.382441606587,0.04688217837861308,1,120,6876,1429,8185
2450,40,21695.494971236396,0.10291563111241998,0,73,0,0,-73
2451,18,24289.525883630413,0.12011850107719928,1,38,6938,2218,9118
2452,37,41980.79120273916,0.0156994401428484,1,146,6274,1939,8067
2453,69,21494.616841301544,0.3351460351580833,1,298,10336,1351,11389
2454,47,25033.986754285088,0.5137200391661532,1,856,6379,1379,6902
2455,43,24646.406345912634,0.0876750809004544,1,1362,9143,1585,9366
2456,75,20979.632069056574,0.24452459490465758,1,394,8805,5197,13608
2457,33,21754.208719979237,0.23672867865760006,0,50,0,0,-50
2458,19,20438.908306648125,0.195113123723721,1,698,6809,1472,7583
2459,33,22440.281762252267,0.03354417312715735,1,117,6136,1646,7665
2460,57,21398.607982042686,0.05162054386302857,0,50,0,0,-50
2461,18,22086.676663276674,0.06298507726712901,1,236,7327,1527,8618
2462,73,33757.04841536125,0.21056893920968656,1,543,6965,1456,7878
2463,30,37155.57140640488,0.0075960392589939476,1,395,7285,1733,8623
2464,23,32337.934568271397,0.11285695084478053,1,82,5274,3856,9048
2465,24,20626.679397469023,0.02225558246591378,1,445,8820,1416,9791
2466,20,43694.382352160515,0.1380530843196737,1,788,13662,2058,14932
2467,21,21400.41398898891,0.09356105598888838,1,197,6742,1918,8463
2468,26,37174.498907850575,0.1831848137839552,0,41,0,0,-41
2469,25,52556.804838448166,0.19949088111049543,0,69,0,0,-69
2470,61,20583.365954103356,0.036241701436810166,1,2212,11900,1790,11478
2471,23,20445.80246720377,0.39363745762868546,0,22,0,0,-22
2472,40,27391.848135434306,0.07719720579051782,0,27,0,0,-27
2473,39,30902.794135821176,0.27308664403057525,0,54,0,0,-54
2474,44,30324.06297188027,0.1724008735803605,1,1155,6208,2251,7304
2475,32,36124.101505469494,0.30780861436233276,1,644,5822,1691,6869
