ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
4106,18,20117.670865230193,0.016681476053208532,1,883,5958,1694,6769
4107,20,83341.80910349124,0.1598451578569819,1,146,7408,3614,10876
4108,51,20924.57154381259,0.18285302229949804,0,7,0,0,-7
4109,26,20590.028327232278,0.15685537886461698,1,258,6504,1489,7735
4110,35,22772.533754556865,0.01543393491410421,1,99,6598,1397,7896
4111,35,28389.26561336492,0.09041247604245024,0,12,0,0,-12
4112,24,25288.28971049193,0.10752562965032922,1,1789,7060,1502,6773
4113,56,38616.1792143358,0.08019144812855723,1,401,5697,1671,6967
4114,28,29947.24302778768,0.031386033470519985,1,97,13565,1623,15091
4115,31,25655.532201533904,0.019870900557530696,1,558,6233,1686,7361
4116,35,91959.82257968087,0.15481833976067286,0,63,0,0,-63
4117,31,30082.495326615575,0.3655687802072993,1,450,7354,2108,9012
4118,33,21955.668965627272,0.003021749895195831,1,1010,7157,1358,7505
4119,24,22335.71131421259,0.019791265822341756,1,24,13806,1482,15264
4120,64,30159.950381801824,0.05280571956143512,1,545,14052,3890,17397
4121,29,41492.918848120564,0.30743778607819533,1,374,6849,1397,7872
4122,46,28522.08906554316,0.06646393054305863,1,783,16713,1541,17471
4123,32,21990.259624324874,0.1154704944419912,1,165,6356,2142,8333
4124,20,32585.67382000747,0.0795084240413873,1,279,6218,1583,7522
4125,61,22078.75930356592,0.3450219777535017,1,191,5239,2477,7525
4126,19,27116.620915906155,0.013267808681937126,1,1384,5332,2891,6839
4127,55,26012.3835187984,0.17292505373959566,0,4,0,0,-4
4128,39,21067.35141540319,0.05125797635521886,1,460,8677,1522,9739
4129,69,30252.290901325414,0.18433718662201845,1,37,16001,2059,18023
4130,28,21825.990907957435,0.07085102023466681,1,256,6010,2313,8067
4131,55,20324.318863347322,0.1988965111329067,0,26,0,0,-26
4132,65,28821.622763370895,0.37706661706298267,1,402,5304,3658,8560
4133,46,41671.681881814104,0.03459165935963445,0,8,0,0,-8
4134,37,21403.580191174107,0.16335282939638626,1,320,6054,1859,7593
4135,35,23468.72826181983,0.07906042587326732,0,43,0,0,-43
4136,20,21602.471828787362,0.045311975105317356,0,68,0,0,-68
4137,30,20732.74902657951,0.2040101926230181,0,6,0,0,-6
4138,44,23647.667856811877,0.09238213353062265,1,934,16626,1737,17429
4139,18,20491.319063693347,0.11806488963732882,1,337,5940,1948,7551
4140,27,30434.946661820726,0.019874364541370575,1,574,8821,1534,9781
4141,40,21209.507501418746,0.08241513145106023,1,187,8360,2078,10251
4142,22,26738.8418499083,0.06646124083591741,1,321,17759,1563,19001
4143,24,31551.98884493139,0.182087368907499,1,112,12820,2458,15166
4144,29,69606.49779736932,0.21034629753643166,1,107,7118,1525,8536
4145,48,35654.35312091238,0.17507067008071517,1,334,10591,2196,12453
4146,22,21834.85397062592,0.31682916480839163,1,579,5685,4714,9820
4147,21,38942.436995747805,0.017689123867840172,1,68,5847,1922,7701
4148,35,34909.04622514109,0.048975889313815205,0,30,0,0,-30
4149,53,22594.131740682988,0.35997386881538757,1,865,25349,1368,25852
4150,73,44626.889290888226,0.055809117878658394,1,338,6610,1865,8137
4151,26,21857.121515064522,0.04194900211404592,1,1468,6957,2803,8292
4152,55,34392.371204205934,0.10948630153625988,1,260,5536,1498,6774
4153,19,20076.925473192732,0.04438437270256251,1,15,7444,1383,8812
4154,36,22821.42809392886,0.14810886435111537,1,133,5605,2406,7878
4155,65,25113.32126675732,0.011767368667640665,0,9,0,0,-9
4156,19,23209.841316612197,0.1720814002364118,1,1448,7701,1343,7596
4157,21,65622.72469012524,0.045091852627010195,0,8,0,0,-8
4158,19,24639.680385398042,0.15323281345214343,1,70,8018,1877,9825
4159,50,25175.683192639644,0.0937262389076724,1,2145,6566,1759,6180
4160,18,26730.652374936173,0.026668073794117425,1,147,10163,2103,12119
4161,33,23324.31259490099,0.06432164735192751,1,260,8395,2841,10976
4162,74,20827.668266192955,0.1410454514825317,1,349,6568,1406,7625
4163,57,40322.395317320705,0.028947149417786346,1,551,7650,2332,9431
4164,61,20643.686350507687,0.0691748447000624,0,23,0,0,-23
4165,24,42199.9383855607,0.15047196047476946,1,104,8837,1490,10223
4166,68,23359.752952427218,0.13138420523282912,1,709,6049,1357,6697
4167,18,22322.28543447321,0.04985901240349528,1,460,8735,1410,9685
4168,31,20527.326089938662,0.029296121189915127,1,212,8002,1366,9156
4169,66,21049.889670344564,0.10110239501740004,1,2266,8466,1338,7538
4170,39,34414.08291220296,0.06489132869534768,1,307,11366,1602,12661
4171,25,21051.8833932072,0.29707432644498283,1,250,5507,1467,6724
4172,32,31134.13837982236,0.04237079237165741,0,7,0,0,-7
4173,58,20799.550725534806,0.2546959165733104,1,955,10917,3155,13117
4174,21,69774.53840186997,0.07229797597018844,0,8,0,0,-8
4175,45,22317.098470203095,0.10193916558911789,1,441,6309,2274,8142
4176,67,22645.648711169935,0.20784076541640115,0,1,0,0,-1
4177,59,20662.40097027288,0.14014971029006115,1,175,20405,1508,21738
4178,35,21474.053046982506,0.0045070148610591295,1,425,5623,2038,7236
4179,43,31375.953123910364,0.0005264707249552778,1,104,16452,2389,18737
4180,56,23203.966289724725,0.10743559958474339,0,6,0,0,-6
4181,60,32760.501652072846,0.02875432301488674,1,172,5367,1497,6692
4182,45,61735.92025008124,0.07659056794542457,1,279,10324,1497,11542
4183,41,21228.840851418736,0.05706333654847763,1,1533,6024,1469,5960
4184,42,22271.402523535337,0.09636035333571158,0,50,0,0,-50
4185,21,28405.68830358796,0.2067122706070804,1,832,7745,1405,8318
4186,21,23538.098275933433,0.2591620355560263,1,848,16585,4577,20314
4187,26,25844.107721759516,0.1539600164949333,0,43,0,0,-43
4188,27,21971.919409249826,0.30984668529152787,0,43,0,0,-43
4189,53,20454.3584458523,0.015479259838848352,1,559,6272,1377,7090
4190,72,23149.390698192976,0.22301026523694567,0,100,0,0,-100
4191,29,21266.01557562852,0.08524753601722461,1,765,7601,1607,8443
4192,66,22491.55752765356,0.0594373959009858,1,287,5971,1490,7174
4193,18,64021.00584213185,0.001558757550024857,1,475,7380,2328,9233
4194,33,20184.702463519847,0.19052896511055414,1,835,7498,1575,8238
4195,75,31322.29994545404,0.10709571275052539,1,924,13705,1488,14269
4196,74,20138.725112180688,0.10270069739191263,1,480,11676,2671,13867
4197,32,21001.750784183063,0.021290004413453852,1,1753,6762,1392,6401
4198,36,22554.69162291863,0.0575502351636541,1,1185,13782,1438,14035
4199,60,25047.603412300636,0.11133982382152682,1,679,8789,1635,9745
4200,26,57104.82520909862,0.08315223085348136,1,423,9134,1483,10194
4201,19,22775.37654994538,0.09537982940293485,1,717,5303,1360,5946
4202,52,26128.606612945205,0.014369213403948441,1,385,6862,1541,8018
4203,71,28716.664579299726,0.2670666163376306,0,42,0,0,-42
4204,59,20242.413389035366,0.003376208815280342,1,279,5818,1981,7520
4205,33,21155.431110067617,0.05445973400429588,1,658,5833,1506,6681
4206,23,20488.477001777967,0.28187358956669334,1,460,8486,3159,11185
4207,51,24073.56668909795,0.03240123759397602,1,52,6055,1779,7782
4208,64,20081.799552050557,0.23416596466975467,1,44,5250,3485,8691
4209,56,31560.068195296357,0.006524499865142276,1,552,5844,1419,6711
4210,33,20102.927017515063,0.15426866444207982,0,50,0,0,-50
4211,53,23185.515339936577,0.03222892240757276,1,298,5465,1759,6926
4212,43,21545.58437369306,0.04900706663350928,1,72,11264,1634,12826
4213,28,23244.897484828085,0.05313549854620911,0,58,0,0,-58
4214,34,20908.37335419077,0.21281655041244402,0,65,0,0,-65
4215,53,25655.709845124136,0.03939713997053365,1,530,23088,2693,25251
4216,20,26274.252095759264,0.007772191861575855,1,307,5497,2549,7739
4217,57,22348.465538362783,0.12367819483676619,1,173,5441,2139,7407
4218,30,25977.633571647413,0.03763796244547477,1,275,5766,1811,7302
4219,48,22450.425231685043,0.1623973262572466,0,34,0,0,-34
4220,26,21352.369522920202,0.020378480941003148,1,601,17303,1506,18208
4221,36,28917.617447078665,0.2563588519831793,0,22,0,0,-22
4222,57,21798.959549859643,0.012824209834960016,1,68,6622,1422,7976
4223,20,22347.18920733781,0.03931150885244622,0,93,0,0,-93
4224,33,21045.321362908722,0.10399671383850373,0,41,0,0,-41
4225,67,20556.999626672336,0.20248717065509864,0,89,0,0,-89
4226,74,26622.852397863688,0.21211793600299578,0,66,0,0,-66
4227,23,84842.20965972103,0.24696153532149376,0,42,0,0,-42
4228,73,22998.137060019173,0.2230284004138174,1,1175,19810,1339,19974
4229,71,20662.721219447783,0.1568939272746673,0,77,0,0,-77
4230,39,28484.322132533547,0.10971318443627878,0,9,0,0,-9
4231,27,24405.063054254108,0.020622772342744174,1,578,6770,1590,7782
4232,25,26100.471233215518,0.04090037582849371,1,125,7907,1362,9144
4233,26,25026.94335700228,0.31724146408554943,0,24,0,0,-24
4234,37,36992.54177776748,0.04307397187356843,1,721,7022,2298,8599
4235,31,22085.294679149432,0.015765267817537752,1,588,12106,1616,13134
4236,35,20850.571108104847,0.00836010183900198,1,595,5587,1559,6551
4237,23,23535.827503950823,0.15004488549472073,1,822,13406,1409,13993
4238,18,23013.255098536938,0.019067314934138758,1,197,7030,1385,8218
4239,37,20210.510134305037,0.10280081313296908,1,255,6969,1474,8188
4240,21,112567.50012347361,0.008294717422807867,1,638,7014,1906,8282
4241,68,25444.40200537659,0.1939893563836464,1,215,13542,1622,14949
4242,54,88019.83234847979,0.21253097873261922,1,200,5876,1752,7428
4243,75,37582.295773593265,0.05022578470812383,1,2108,6864,1638,6394
4244,35,22331.32434073294,0.07906857593595909,1,38,5873,1625,7460
4245,26,24754.824098850873,0.48788593539377,1,132,8695,1440,10003
4246,22,24020.393761380303,0.13827999466586735,1,221,12456,1353,13588
4247,52,20060.687902993723,0.03257201562880402,1,361,9439,2409,11487
4248,27,24437.567665370796,0.17756625214486926,0,16,0,0,-16
4249,24,28163.422151375835,0.11608758869576517,0,96,0,0,-96
4250,24,20513.537447109244,0.01286240330657122,1,56,5707,1744,7395
4251,53,28669.93352676035,0.08691015403853489,1,659,8581,1943,9865
4252,46,37640.652393694254,0.16917264640428079,0,33,0,0,-33
4253,26,35344.622892037616,0.4088658901332007,1,659,20793,1381,21515
4254,38,27676.560702632636,0.13868508302132165,0,57,0,0,-57
4255,52,21068.96049533981,0.21866702868154236,1,678,5945,3153,8420
4256,49,41553.39338566922,0.38872730940851313,1,1201,6890,1766,7455
4257,51,23805.11331074184,0.09929113368524244,1,37,26077,2281,28321
4258,21,23405.72256263992,0.05160789282799131,1,355,12789,1472,13906
4259,51,35101.761294912685,0.3829872580678443,1,55,11320,1785,13050
4260,19,84117.6846568963,0.0053265958303142045,1,536,8144,1435,9043
4261,35,22935.499473086507,0.17921512757545827,0,15,0,0,-15
4262,72,28128.437228757088,0.02900336820370963,1,592,10160,1395,10963
4263,68,28818.33798469807,0.27162818190604276,1,303,19980,10893,30570
4264,32,21420.58309132325,0.029676786724404696,1,1017,5620,2213,6816
4265,28,30321.971607636588,0.04683670587584595,1,228,10209,1504,11485
4266,23,20316.72151770507,0.17065039589649095,0,10,0,0,-10
4267,20,25421.362364877117,0.047762516243741934,1,1189,6821,1381,7013
4268,39,45263.309197943025,0.04957496731265611,0,14,0,0,-14
4269,23,21396.764470797138,0.03511436878433208,1,687,5326,4011,8650
4270,22,48087.502847349955,0.037113435497986784,1,30,38724,2197,40891
4271,75,22489.75149311487,0.19541686318228738,1,153,14965,2584,17396
4272,23,27690.477569764065,0.06330979495022353,1,664,6911,1613,7860
4273,22,40085.4224689279,0.23943161832215534,1,1617,7657,1366,7406
4274,62,35379.28052850805,0.0873069467660813,1,312,6781,5560,12029
4275,50,26932.22965622638,0.4654375104683172,1,536,5566,1520,6550
4276,19,21489.74517971108,0.3194878923739614,1,71,6878,1995,8802
4277,36,20152.56700253572,0.10206961131484432,1,449,5829,2430,7810
4278,58,47902.6374347814,0.19585916326162853,1,333,6333,2054,8054
4279,26,21114.6633057512,0.005329264719918802,1,202,5794,1666,7258
4280,33,22011.33278379356,0.37010387977008075,0,65,0,0,-65
4281,37,25304.354604445696,0.0597562045249856,1,20,8650,1390,10020
4282,41,22764.77499195667,0.16944549816315563,1,1232,14290,1421,14479
4283,39,23575.231124009122,0.012151289664096907,1,280,5889,1480,7089
4284,46,39138.86370889573,0.02196362289573657,1,841,8029,1862,9050
4285,18,22924.59506827537,0.0008780220046135496,1,801,6062,1390,6651
4286,27,29517.3944932611,0.05277456516205615,1,429,10900,3317,13788
4287,34,39389.81816389662,0.08037372817337236,1,830,5361,1692,6223
4288,34,25120.32521618477,0.02835413701549235,1,56,14917,1861,16722
4289,62,32085.86535113254,0.09126070573694335,1,317,28421,1448,29552
4290,68,21825.894961145805,0.17280735811285575,1,2448,11574,2299,11425
4291,43,40639.985504563505,0.15081090966776856,1,833,5453,3122,7742
4292,19,34547.34651440053,0.03463858983902606,1,517,10753,1338,11574
4293,35,37078.43265032556,0.11200247401294931,1,694,5480,2603,7389
4294,56,20985.057928624723,0.14325749056327014,1,162,8112,1437,9387
4295,51,29779.69624015354,0.007250098795489694,1,361,12634,1490,13763
4296,66,25899.55798757349,0.09102163055224345,1,613,16614,1861,17862
4297,30,30904.951540893995,0.1144886611149237,1,679,11346,1541,12208
4298,48,36268.46160295421,0.41715008624928585,0,42,0,0,-42
4299,18,24903.43777000109,0.26385875150346244,1,130,6559,1865,8294
4300,22,28838.916596514642,0.06238289180557322,1,150,20407,1418,21675
4301,38,56689.82693112113,0.033510628519509325,1,569,9529,1965,10925
4302,63,29458.622900761406,0.33390382157235554,0,223,0,0,-223
4303,24,43427.193218028544,0.11310432427782391,1,1206,6462,1366,6622
4304,59,22382.871254848014,0.08450228678689983,1,298,6479,1482,7663
4305,23,30524.973581435595,0.21563402069331686,1,73,6614,2012,8553
4306,56,41752.51597073339,0.0463232254150821,1,392,5416,2647,7671
4307,34,28800.473907286825,0.10262861341365316,1,332,6352,1409,7429
4308,29,26330.290483390858,0.033731402167324474,0,11,0,0,-11
4309,19,21248.804612002485,0.033074303453333204,1,852,5711,1419,6278
4310,47,23284.018243278948,0.3155758357099791,0,94,0,0,-94
4311,31,42374.27990789813,0.036196254028841836,1,419,5992,2005,7578
4312,18,20813.805890434418,0.025190863972661435,1,617,6122,1451,6956
4313,40,20603.055161756172,0.0058660305641936574,1,845,5284,1353,5792
4314,63,29609.27096833703,0.17263943152439365,0,18,0,0,-18
4315,46,20932.549664536567,0.16961879478546235,1,968,9782,1357,10171
4316,75,24768.36442479612,0.05127501151226555,0,8,0,0,-8
4317,36,23169.27516049988,0.18934306223920525,1,177,5983,1655,7461
4318,35,102165.87451595273,0.29196006509139977,1,100,5985,1394,7279
4319,41,27179.360349512,0.0757869711146837,1,906,5926,1428,6448
4320,21,30904.086728840553,0.09851330577984119,1,83,5710,1351,6978
4321,21,22099.656946053477,0.07414374869734341,1,221,9391,1647,10817
4322,37,35000.349313095125,0.08677883708167687,0,0,0,0,0
4323,49,23197.988672604155,0.058024031291313206,1,330,6293,1453,7416
4324,70,37079.39260354317,0.1923337979170799,1,550,10396,1616,11462
4325,47,22147.903518563566,0.033138751833231485,1,117,10902,1429,12214
4326,64,25382.929638543686,0.16748673693019633,1,126,7965,2192,10031
4327,44,22934.113166433985,0.04645011876467914,1,526,5889,2841,8204
4328,56,20893.36355459371,0.18055164349430308,1,179,10447,21582,31850
4329,47,48869.69707976188,0.14365251131481088,1,1832,20730,1673,20571
4330,44,23676.11148178068,0.02833837826795753,1,1230,12628,1656,13054
4331,32,20710.688174096522,0.06017797816686955,1,264,8433,2791,10960
4332,47,24173.523599076114,0.07764490609809789,1,219,6758,1519,8058
4333,34,29775.492356643204,0.1874856202964216,0,35,0,0,-35
4334,32,24449.890251021337,0.20031189180727801,1,164,5431,3833,9100
4335,19,32198.735210651546,0.3357231529348522,0,17,0,0,-17
4336,67,20874.56091736997,0.1826240051528726,1,208,14355,3233,17380
4337,23,21342.223499293563,0.11889314748363267,1,135,5254,2069,7188
4338,36,31595.182238380883,0.16073427125101977,1,375,6698,1459,7782
4339,50,33378.71761440455,0.09467937335092026,0,73,0,0,-73
4340,46,23328.873312962776,0.019538118142736607,0,34,0,0,-34
4341,34,24794.396065590565,0.05971260845173443,1,275,6159,1878,7762
4342,60,22239.643522316313,0.002239013237905017,1,1072,10181,4292,13401
4343,51,22897.451002034777,0.33660074930863704,0,116,0,0,-116
4344,71,24713.877888415118,0.2330767254127778,1,62,9435,1440,10813
4345,51,20615.822068194484,0.19060863641156947,1,186,11659,1981,13454
4346,30,23306.83157297985,0.08040851110076547,1,329,13630,1368,14669
4347,69,32092.396317114202,0.09123557690936522,1,317,29625,1348,30656
4348,34,31695.558970062462,0.0540229261739198,1,458,8047,1475,9064
4349,61,27695.93008489526,0.29365136235916106,1,246,5916,1435,7105
4350,75,21039.330835625544,0.033918544289239745,1,176,7393,1627,8844
4351,62,23075.485001240773,0.040000564920325304,0,44,0,0,-44
4352,29,20092.098321240937,0.023991518729973797,1,664,9437,2977,11750
4353,25,28327.358572524456,0.13071894992883878,1,160,8085,1474,9399
4354,21,20495.56297097959,0.019932044249396028,1,26,5730,2507,8211
4355,32,22769.468971728063,0.07083802270808025,1,676,11997,1359,12680
4356,27,35680.32973258763,0.21297864279526874,1,507,6244,1890,7627
4357,58,32355.053704584432,0.18318630508380238,1,670,7721,1377,8428
4358,34,20105.80842805412,0.1353990068012534,1,2164,13382,1672,12890
4359,56,20353.650664526485,0.059409803724292276,1,1149,9478,1373,9702
4360,51,21908.90998490435,0.1531553980189217,0,85,0,0,-85
4361,44,45843.65623452483,0.19664564668294243,0,24,0,0,-24
4362,21,20125.38345124113,0.1652367817088422,1,42,22198,4624,26780
4363,49,21275.041346396345,0.3449384428937523,1,1902,10100,2238,10436
4364,30,30960.0852128301,0.03549167778735371,0,92,0,0,-92
4365,30,27855.10497333219,0.08955561469711126,1,104,11289,1659,12844
4366,54,20711.714533426195,0.15056151250260713,1,493,9153,2069,10729
4367,68,35975.78585780375,0.039637140442177005,1,869,24221,1415,24767
4368,29,23975.074233265976,0.26048407129612333,0,39,0,0,-39
4369,36,22014.17036224223,0.26110740662726944,1,459,8745,2055,10341
4370,30,21259.124989426236,0.25024024524622057,1,125,7486,1521,8882
4371,23,20925.23712427867,0.09370804416380209,1,197,5309,1499,6611
4372,55,21191.750712106874,0.020892709262620688,1,257,5692,1366,6801
4373,31,30229.646522960058,0.3818677911849929,1,635,8364,1630,9359
4374,19,20297.678277417974,0.19898362483629986,0,82,0,0,-82
4375,18,25468.587719398318,0.08251483565086472,0,54,0,0,-54
4376,24,24979.25562964658,0.13902323363371327,1,203,5807,1550,7154
4377,63,27732.500092125294,0.20090936439906362,1,286,22479,1552,23745
4378,33,33043.30075662162,0.002555400195104845,1,314,5300,1615,6601
4379,33,20870.94728975772,0.00643191040178266,1,127,6223,3678,9774
4380,22,22321.714301731812,0.026974923223081933,1,165,7022,1909,8766
4381,57,88601.83205859154,0.1432941871268361,1,919,7167,1434,7682
4382,33,22714.54653854483,0.39598170114186876,1,1307,40919,2122,41734
4383,47,28119.75832268004,0.0018263136957655697,1,267,5356,1482,6571
4384,63,87125.91583243238,0.20610231284241182,1,33,7934,1471,9372
